Ch	Time	ch[0]	ch[1]	ch[2]	ch[3]	ch[4]	ch[5]	ch[6]	ch[7]	ch[8]	ch[9]	ch[10]	ch[11]	ch[12]	ch[13]	ch[14]	ch[15]
ch1:	9:50:00	1.6	11.65	16.65	17	13.35	4.65	-3.7	-8.25	-12.45	-15.3	-18.05	-23.1	-25.15	-18.45	-9.9	-10.4
ch1:	9:50:03	-14	-5.55	8.15	19.4	18.25	6.5	-10.35	-28.75	-43.25	-48.3	-45.35	-44.6	-50.55	-58.2	-63.85	-63.25
ch1:	9:50:03	-55.9	-45.65	-35.1	-27.45	-24.9	-21.95	-19.45	-20.55	-18.3	-12.3	-8.35	-4.25	1.85	5.1	2.35	-6.35
ch1:	9:50:03	-14.9	-19.85	-21.9	-21.35	-18.25	-12.85	-3.85	6.35	16	22.8	20.7	10.85	1.3	-7.1	-18.1	-29.8
ch1:	9:50:03	-37.2	-33.3	-17.7	0.85	12.15	12	4.8	-2	-4.3	-4.55	-4.35	-3.55	-0.5	7	20.8	33.55
ch1:	9:50:03	38.05	34.15	27.8	21.65	14.65	6.25	0.75	1.8	7.55	14.4	20.25	26.4	30.35	28.85	22.3	13.55
ch1:	9:50:03	3.25	-8.55	-22.5	-35.55	-43.7	-46.95	-46.8	-42	-34.65	-30.65	-31.05	-33.5	-37.05	-41.45	-45.3	-46.3
ch1:	9:50:03	-43.15	-37.3	-30.7	-24.55	-21.85	-22.2	-22.6	-21.5	-15.9	-6.5	-1.15	-1.35	-1.5	-1.05	-0.85	2.5
ch1:	9:50:03	8.65	12.85	11.9	9.2	6.3	3	3.1	8.15	13.45	13.05	6.85	2.7	3.05	0.8	-0.55	2.4
ch1:	9:50:03	5.05	5.75	6.05	3.7	0.05	-2.75	0.3	7.3	6.3	-4.6	-12.9	-13.95	-10.1	-1	11.9	20.4
ch1:	9:50:03	18.65	9.85	-2.6	-14	-18.95	-14.25	-4	5.55	9.2	7.4	4.45	2.8	3.2	2.45	-0.75	-4.3
ch1:	9:50:03	-7.1	-10.3	-17.45	-29.45	-34.35	-25	-7.8	8.3	17.75	19.05	13.15	0.3	-13.5	-21.65	-31.05	-44.6
ch1:	9:50:03	-54.3	-54.85	-49.65	-43.25	-38.05	-32.7	-27.25	-22.3	-19.1	-23.25	-36.2	-47.85	-48.55	-39.1	-23.95	-9.45
ch1:	9:50:03	-0.15	3.35	2.5	-5	-19.3	-37.7	-54.85	-60.9	-54.15	-45.6	-40	-34.15	-28.9	-24.9	-20.15	-13.3
ch1:	9:50:03	-9.85	-19.6	-40.1	-53.55	-52.15	-41.65	-27.6	-13.7	-5.3	-3.45	-5.6	-10.05	-13.6	-17.85	-26.35	-34.35
ch1:	9:50:03	-33.7	-27.65	-20.6	-10.8	2.9	18.7	27.85	22.25	12.15	12	20.65	31.2	37.55	36.75	35.4	39.2
ch1:	9:50:03	42.7	44.55	46.25	44.15	35.65	24.1	12.4	6.95	13.35	24.8	32.3	35.2	31.25	21.55	17.1	19.3
ch1:	9:50:03	22.05	21.7	15.55	6	1	2.05	8.8	20.05	27.35	27.5	24.2	18.5	11.55	5.6	1.65	2.5
ch1:	9:50:03	9.65	19.9	26.55	23.6	12.4	6.6	14.45	28.15	37.35	40.65	35.7	22.7	8.3	-1.2	-3.35	-1.95
ch1:	9:50:03	-3.6	-7.35	-5.55	4.25	16.55	23.3	23.95	24.45	24.95	21.9	15.45	6	-5.65	-14.7	-17	-10.85
ch1:	9:50:03	-0.25	10.8	22.2	30.05	27.55	18.65	6.6	-6	-9.3	-2.75	3.4	7.85	14.35	17.25	14.75	10.95
ch1:	9:50:03	6.85	2.2	0.7	2.65	6.25	8.95	11.35	14.8	17.4	16.25	12.85	7.7	2	4.25	12.5	17.35
ch1:	9:50:03	17.95	16.95	13.1	10	10.2	12.85	13.9	6.85	-3.3	-4.1	4.1	12.6	16.75	15.35	8.1	-1.35
ch1:	9:50:03	-9.85	-15.15	-12.7	-1	14.65	26.05	30.25	25.3	14.45	2.9	-6.9	-16.6	-26.5	-33.6	-33.3	-26.65
ch1:	9:50:03	-18.65	-11.15	-6.4	-5.25	-9.4	-16.35	-20.9	-21.6	-23.85	-29.15	-31.9	-27.2	-20.05	-15.3	-14.65	-16.6
ch1:	9:50:06	-19.15	-22.8	-28.15	-32.75	-37.45	-44.9	-53.4	-62.9	-71.8	-76.75	-79.5	-83	-85.65	-83.85	-77.9	-70.85
ch1:	9:50:06	-66.2	-65.45	-68.05	-66.9	-59.55	-48.85	-35.35	-24.3	-26.7	-38.2	-49.75	-58.5	-64.15	-64.5	-56.3	-43.5
ch1:	9:50:06	-36.9	-33.05	-24.3	-15.5	-10.75	-8.95	-9.05	-10.3	-15.05	-21.65	-21.15	-11.15	0.6	7.4	6.4	3.05
ch1:	9:50:06	0.95	0.6	2.1	4.6	4.9	7.1	8.7	6.1	4.95	10.7	21.5	34	42.65	43.35	36	25.5
ch1:	9:50:06	17.3	11.95	8.65	7.65	6.25	4.85	7	9.2	11.55	19.55	28	29.65	27.55	28.15	29.1	28.55
ch1:	9:50:06	28.8	27.8	20.45	14.3	14.8	19.5	28.7	40.25	44.1	39.4	29.2	19.6	18.7	25.1	32.4	41.3
ch1:	9:50:06	46.35	39.45	23.75	8.5	0.35	-0.65	1.55	4.35	9	15.6	20.25	19.05	15.75	9.4	2.35	0.9
ch1:	9:50:06	4	5.35	6.75	8.55	9.1	7.2	1.55	-2.4	1.8	9	14.25	13.95	7.9	0.4	-5	-5.35
ch1:	9:50:06	9.4	31.9	44.15	43.65	37.9	23.05	5.8	0.2	9.1	20.8	28	29.8	30.7	30.95	28	20
ch1:	9:50:06	11.9	8.3	7.05	6.25	4.85	2.7	0.45	-4.35	-10.9	-13.95	-15.15	-18	-17.85	-14.3	-10.6	-10.35
ch1:	9:50:06	-12.05	-11.95	-10.6	-7.5	0.05	5.25	3.95	-2.4	-15.7	-33.9	-46.5	-49.55	-46.65	-43.15	-40.6	-37.35
ch1:	9:50:06	-31.9	-25.7	-22.5	-23.3	-24.25	-24.1	-23.35	-19.9	-14.35	-8.75	-6	-7.05	-9.5	-14	-19.9	-19.15
ch1:	9:50:06	-10	0.2	9.35	16.1	17.8	14.8	11.45	8.65	1.9	-12.1	-23.85	-25.6	-22.05	-17.5	-8	4
ch1:	9:50:06	14.15	21.5	23.8	22.75	22	18	8.15	-2.4	-9	-6	5.1	12.7	12.8	9.8	7.65	6.9
ch1:	9:50:06	5.4	0.45	-6.1	-11.05	-11.25	-9.7	-6.4	0.1	5.75	10.25	17.8	22.15	18.1	7.25	-5.9	-16.15
ch1:	9:50:06	-24.6	-32.8	-31.35	-20.35	-11.75	-7.55	-5.05	-3.15	-1.7	0.75	4.55	7.95	7.45	5.1	4.75	8.3
ch1:	9:50:06	12.55	12.6	9.6	9	10.9	13	18.4	26.5	32.5	32.55	27.55	16	2.4	-4.8	-4.9	-1.55
ch1:	9:50:06	4.6	12.5	19.7	19.85	8.9	-3.05	-10.45	-11.95	-2.9	13.75	25.85	31.4	30.95	21.4	-1	-31.7
ch1:	9:50:06	-53.1	-48.25	-26.2	-7	1.7	0.7	-4.3	-8.9	-13.8	-16.55	-15.55	-19.05	-27.8	-36.2	-46.7	-54.85
ch1:	9:50:06	-55	-52.1	-52.25	-52.3	-47.7	-37.7	-28.8	-22.55	-21.5	-32.75	-51.8	-62.2	-58.1	-41.75	-24.55	-17.5
ch1:	9:50:06	-19.45	-25.95	-37.55	-49.05	-55.45	-57.05	-58	-60.85	-64.1	-66.75	-67.9	-63.9	-55.9	-47.45	-39.2	-31.7
ch1:	9:50:06	-26.5	-27.7	-38.6	-47.6	-44.25	-33.25	-24.1	-19.05	-17.3	-15.05	-11.85	-11.65	-15.05	-15.05	-10.8	-7.65
ch1:	9:50:06	-8.05	-7.1	-2	5.35	11.95	20.5	29.3	27.15	13.7	1.6	-5.7	-9.4	-6	3.45	16.6	29.6
ch1:	9:50:06	34.95	31.9	20.45	0.8	-18.9	-29.65	-31.1	-22.95	-8.45	5.7	14.8	20	21.15	21	19.3	14
ch1:	9:50:09	6.25	0.05	-5.65	-10.15	-10.75	-6.3	5	18.45	25.45	24.95	19.25	11.3	3.75	-6.05	-20.45	-29.55
ch1:	9:50:09	-21.6	-0.1	21.35	34.5	37.35	30.05	15.55	2.45	-3.95	1.35	14.3	29.7	42.85	46.25	40.7	36.95
ch1:	9:50:09	32.95	24.1	12.05	0.6	-0.6	14.45	34.85	53.9	70.65	77	70.25	54.7	34.7	12.95	-9.35	-26.05
ch1:	9:50:09	-26.1	-13.2	0.1	10.65	20.2	29.85	37.3	38.15	32.55	23.4	10.95	-2.1	-18.45	-36.65	-44.3	-40.65
ch1:	9:50:09	-38.2	-36.85	-29.6	-20.05	-12.3	-6.1	-2.8	-5.3	-12.9	-26.25	-40.95	-53.85	-63.2	-71.8	-81.4	-92.15
ch1:	9:50:09	-97.65	-96.65	-94.85	-93.7	-92	-92.95	-92.8	-87.05	-83.35	-86	-86.8	-82.6	-77.25	-70.75	-63.65	-59.75
ch1:	9:50:09	-59.6	-62.75	-67	-66.9	-61.65	-56.85	-55.45	-57.7	-61.25	-61.45	-55.65	-47.15	-40.2	-37.15	-39	-42.3
ch1:	9:50:09	-41.75	-41	-40.7	-34.85	-24.8	-15.25	-3.5	11.55	20.1	18.55	12.8	5.9	-1.5	-5.9	-2.95	9.75
ch1:	9:50:09	25.2	31.95	31.35	30.8	32.65	37.65	43.8	48.95	56.3	59.75	55.6	49.6	39.5	24.45	19.1	23.7
ch1:	9:50:09	30.95	41.3	46.7	40.9	37.55	35.6	23.7	13.8	21.55	39.9	55.65	64.35	62.1	48.85	33.8	23.5
ch1:	9:50:09	14.95	6.55	-2.25	-11.2	-13.15	-7.4	-3.3	-3.05	-3.8	-2.55	3.4	11.5	20.5	29.6	30.65	21.05
ch1:	9:50:09	7.95	-2.4	-5.5	-0.95	5.45	11.05	14.75	12.75	7.65	6.35	6.1	3.4	-3.35	-12.6	-18.45	-15.85
ch1:	9:50:09	-6.8	3.55	9.4	11.4	14.55	16.5	11.3	-1.25	-15.25	-22.2	-16	-1.45	14.85	28.2	34.95	35.75
ch1:	9:50:09	34.6	28.35	15.25	0.3	-9.25	-11.05	-6.85	3	19.2	35.55	43.75	44.55	40.5	28.75	9.5	-5.95
ch1:	9:50:09	-10.65	-8.7	-5.25	-0.2	7	16	22.5	23.9	23.4	16.7	3.7	-4.15	-3	0.2	5.15	10.8
ch1:	9:50:09	12.85	11.7	9.5	7.05	5.7	2.3	-6.05	-16.3	-20.9	-12.95	0.5	7.35	8.95	14.2	18.65	17.2
ch1:	9:50:09	8.5	-4.9	-14.35	-13.15	-6.45	-0.8	3.4	8.6	13.75	16.75	21.3	26.9	26.35	17.8	3.55	-13.55
ch1:	9:50:09	-21.7	-11.05	10.45	30.3	44.35	51.15	47.75	38.95	31.8	26.95	18.55	6	-3.65	-2.4	8.05	24.75
ch1:	9:50:09	42.55	51.95	50.85	45.95	39.7	31	16.35	-6.45	-23.85	-21.95	-4.05	17.6	37.05	49.95	52.15	43.95
ch1:	9:50:09	34.15	26.25	18.15	10.6	3	-6.8	-11.75	-8.4	-2.05	3.2	5.55	3.75	1.15	0.45	0.6	4.15
ch1:	9:50:09	10.15	14.15	15.55	14.15	6.85	-1.6	-6.55	-9.3	-7.05	-3.95	-7.9	-10.3	-2.3	11.35	29.55	46.15
ch1:	9:50:09	47.65	30.8	5.5	-13.6	-16.2	-13.85	-19.25	-25.1	-25.25	-19.7	-9.1	5.55	18.55	20.85	6.9	-12.55
ch1:	9:50:09	-29.05	-39.95	-40.45	-30.65	-15.15	3	15.1	15.25	8.15	-1.35	-11.3	-20.6	-30.15	-42.2	-56.9	-66.4
ch1:	9:50:09	-61.25	-43.55	-23.6	-9.85	-4.3	-3.45	-9.35	-23.05	-39.65	-54.25	-65.45	-73	-73.6	-65.25	-55.5	-47.35
ch1:	9:50:12	-38.55	-29.55	-24.65	-26.4	-34.9	-41.9	-43.25	-44.9	-54.65	-67.55	-72.8	-68.15	-57.3	-41.1	-23.35	-14.5
ch1:	9:50:12	-16.9	-25.55	-37.35	-45.8	-42.9	-33.05	-23.25	-11.2	3.85	14.3	14	4.2	-9.5	-19.75	-24.65	-21.95
ch1:	9:50:12	-11	4.75	19.2	26.6	22.2	11.95	5.8	4.15	4.65	4.2	4.9	13.55	27.65	33.9	32.1	27.9
ch1:	9:50:12	20.8	13.35	9.8	6.2	0.55	-4.4	-5.45	-3.35	4.1	16.2	26.6	32.7	36.75	37.75	31.15	15.75
ch1:	9:50:12	-1.25	-7.4	-1	12.75	25.35	26.95	18.9	10.5	6.55	10.65	23.35	35.8	42.5	41.05	33	22.8
ch1:	9:50:12	12	-1.55	-13.45	-18.3	-13.05	-3.9	3.15	11.95	22.65	28.8	30.45	28.85	23.35	15.7	2.6	-16.55
ch1:	9:50:12	-34.55	-45.9	-51.35	-51.95	-50.15	-46	-39.7	-36.15	-34.7	-33	-35.25	-44.95	-54.4	-58.8	-59.85	-59.1
ch1:	9:50:12	-54.2	-47.65	-42.8	-40.25	-38.85	-38.65	-39.9	-44	-50.1	-52.05	-47.75	-38.75	-25.3	-11.6	-5.75	-8
ch1:	9:50:12	-11.95	-14.05	-17.15	-20.05	-18.25	-12.8	-11.2	-11.55	-6.75	4.55	12.95	10.35	1.5	-4.85	-7.45	-7.35
ch1:	9:50:12	-3.45	2.35	5.9	3.2	-6.7	-16.25	-12.7	-0.05	4.65	-0.5	-3.25	1.25	9.75	19.15	26	31.15
ch1:	9:50:12	33.8	28.35	18.05	12.95	11.8	7.95	1	-5.9	-9.1	-7.4	-3.9	2.1	12.95	23.3	27.25	22.6
ch1:	9:50:12	10.1	-4.2	-8.35	2.15	19	30.45	33.4	29.65	20.55	10.1	0.5	-8.35	-14.35	-18.4	-26.35	-31.2
ch1:	9:50:12	-27.4	-20.45	-14.55	-8.75	-2.55	5.35	11	9.05	4.55	-1.2	-13.15	-26.45	-33	-29.35	-15.2	0.5
ch1:	9:50:12	11.1	16.75	17.1	13.3	8.35	-0.85	-11.65	-18.3	-21.5	-20.4	-16.8	-16.8	-17.55	-12.5	-4.95	3.35
ch1:	9:50:12	12.25	14.9	5.25	-10.6	-19.65	-13.15	3.15	17.25	21.55	16.05	6	-4.4	-15.7	-26.25	-29.2	-25.7
ch1:	9:50:12	-21.65	-15.3	-4.5	8	18.55	21.25	15.3	3.85	-12.4	-28.7	-39.3	-47.45	-50.65	-42.45	-27.2	-11.8
ch1:	9:50:12	0.95	9.5	13.25	11.75	1.5	-16.45	-33.25	-38.55	-32.05	-17.7	-2.5	7.2	14.5	21.15	23.5	19.4
ch1:	9:50:12	9.95	-0.45	-3.05	1.1	4.95	6.3	8.35	10.75	12.5	11.3	6.35	-0.25	-2	3.65	11.95	22.65
ch1:	9:50:12	37.4	51.65	58.9	56.9	44.35	26.5	11.75	4.95	1	-4.35	-3.9	6	15.5	17	16.05	20.1
ch1:	9:50:12	28.55	33.9	34.6	32	26.1	16.9	7.15	-1.65	-7.3	-7.05	-0.45	10.75	19.2	18.45	11.85	4.7
ch1:	9:50:12	0.15	5.9	17.4	20.85	14.85	8.45	6.45	8.1	8.75	4.45	-1.15	-4.6	-12.55	-26.35	-31.3	-21.1
ch1:	9:50:12	-7.2	3.3	12.3	16.2	11.55	0.75	-11.45	-22.4	-31.5	-36.75	-36.2	-32.2	-27.2	-22.55	-20.8	-20.85
ch1:	9:50:12	-19.4	-19.05	-22.4	-26.75	-30.95	-35.7	-38.3	-35.25	-27.65	-19.2	-12.4	-9.45	-8.6	-11.05	-18.55	-28.1
ch1:	9:50:12	-36.4	-43.8	-44.3	-37.25	-31.4	-31.2	-33.1	-32.85	-28.75	-22.35	-16.55	-14.5	-18.8	-25.9	-28.35	-22.95
ch1:	9:50:15	-13.4	-4.15	1.65	5.6	9.25	11.6	6.75	-2.9	-4.65	1.55	5.45	10.3	19.15	24.55	27.8	30.95
ch1:	9:50:15	26.35	13.3	1.6	-5.15	-10.1	-15.95	-21.15	-24.4	-22.55	-11.8	3.15	14.9	23.9	31.5	35.2	34.85
ch1:	9:50:15	27.6	12.95	-5.15	-23.35	-36	-34.75	-23.6	-12.05	-2.8	6.05	14.75	20.15	20.7	19.45	16	5.8
ch1:	9:50:15	-6.6	-16.3	-19.75	-12.8	2.7	16.3	22.95	23.45	19.4	13.25	10.85	8.9	-2.85	-18.8	-21.3	-9.4
ch1:	9:50:15	6.85	21	25.8	16.5	-0.6	-18.9	-37.65	-52.85	-60.05	-63.75	-69.3	-76.6	-85.7	-94.45	-96.4	-89.4
ch1:	9:50:15	-78.5	-71.95	-72	-75.2	-76.15	-74.8	-73.5	-72.75	-68.2	-60.75	-54.7	-52	-50.1	-46.6	-41.55	-38.9
ch1:	9:50:15	-40.55	-44.65	-48.25	-43.6	-31.5	-24.05	-23.15	-21.3	-19.3	-18.6	-17.95	-16.6	-14.65	-14.9	-17.6	-17.85
ch1:	9:50:15	-16.2	-19.95	-25.2	-23.1	-12.1	2.25	13.9	16.45	11.2	4.3	1.05	3	7.35	9.7	8.5	7.5
ch1:	9:50:15	9.4	13.95	18.95	23.65	26	25.75	24.85	27.35	33.45	39.1	42.6	44.05	43.4	41.05	37.65	37.35
ch1:	9:50:15	40.75	42.9	43.6	41.85	34.1	22.65	14.25	11.85	20.15	37.95	54.25	63.35	63.85	56.3	45.95	35.45
ch1:	9:50:15	23.85	11.8	0.4	-4.45	2.55	16.7	30.05	39.5	45.45	49.35	49.05	42.55	33.7	25.45	17.7	10.75
ch1:	9:50:15	7.3	9.5	15.75	22.8	30.6	35.45	33.1	24.75	14.65	3.75	-6.15	-11.65	-6.9	4.8	15.9	23.25
ch1:	9:50:15	24.55	19.95	11.4	0.3	-9.45	-16.85	-24.45	-28.65	-28.05	-27.8	-25.45	-18.2	-7.95	3.1	12.55	17.5
ch1:	9:50:15	18.3	13.5	3.6	-6.2	-9.75	-8.9	-6.55	-2.65	3.05	5.2	2.9	-2.4	-8.8	-13.35	-13.35	-10.45
ch1:	9:50:15	-5.35	2.55	8.35	6.8	2.55	0.75	0.15	-2.1	-5.7	-8.05	-9.55	-13.15	-17	-18.1	-15.55	-6.6
ch1:	9:50:15	10.85	26.2	30.15	24.15	16.75	9.05	-1.95	-16.05	-25.85	-26.65	-19.6	-9.45	3.8	18.2	29.25	34.15
ch1:	9:50:15	33.4	28.4	20	8.35	-3.3	-12.9	-21	-21.1	-11.2	0.1	8.1	14.15	19.35	25.7	28.85	22.45
ch1:	9:50:15	13.25	9.2	7.15	5.6	10.8	19.45	25.4	28.35	28.1	23.55	18.35	16.45	17.45	17.5	15.15	14.2
ch1:	9:50:15	14.55	13.1	12.2	11.15	9.5	11.95	14.35	14.25	17.05	19.5	18.3	18	16.1	9.85	1.8	-4.9
ch1:	9:50:15	-3.45	1.35	2.45	5.8	13.6	16.95	16.4	14.3	9.55	2.05	-4	-5.1	0.55	9.4	15.7	18.25
ch1:	9:50:15	19.55	20.15	17.9	11.45	4.05	3.4	10.25	15.45	14.85	14.45	14.15	11.65	9.7	9.15	5.2	-1.5
ch1:	9:50:15	-3.4	0.1	3.75	7.15	15.4	29.8	44	44.65	31.95	18.85	9.45	1.35	-1.85	3.75	15.9	26.15
ch1:	9:50:15	29.2	24.5	13.45	4.3	1.9	2.95	5.75	10.5	13.2	9.6	-1.35	-11.35	-12.8	-7.75	-2.25	-0.95
ch1:	9:50:15	-1.2	0.55	2.9	8.25	15.75	14.05	10.45	12.6	11.05	2.55	-8.55	-15.4	-5.25	15.55	26.85	27.2
ch1:	9:50:18	25.65	23	16.4	8.1	3.1	-0.4	-8.05	-13.85	-14.55	-12.1	-8.3	-4.75	2.1	12.55	16.35	11.5
ch1:	9:50:18	5.05	0.25	-0.65	0.3	-0.95	-4.3	-9.15	-12.7	-9.7	-5.75	-3.85	2.2	14.6	26.35	25.05	10.35
ch1:	9:50:18	-6.05	-20	-29.75	-28.4	-17.35	-0.9	12.35	15.35	12.6	9.25	2.35	-6.55	-12.65	-9.8	1.7	12.25
ch1:	9:50:18	11.55	-2.25	-18.05	-21.15	-9.85	5.05	14.3	14.75	7.9	-5.25	-19.95	-23.85	-17	-11.55	-9.05	-7
ch1:	9:50:18	-7.2	-7.2	-6.6	-8.4	-12.7	-20.15	-32.35	-42.9	-48.4	-47.25	-37.35	-18.8	0.05	8.7	5.75	-3.7
ch1:	9:50:18	-15.25	-22.25	-21.7	-19.45	-20.55	-21.65	-17.4	-9.85	-6.1	-6.45	-4.4	2.25	9.35	14.6	15.4	10.55
ch1:	9:50:18	5.3	3.5	-0.55	-8.2	-19.25	-33.1	-41.3	-39.5	-37.95	-40.1	-40.85	-36.6	-31.55	-29.3	-27.1	-24.2
ch1:	9:50:18	-24.1	-23.05	-18.2	-14.55	-16.55	-25.7	-33.45	-32.05	-26.35	-19.8	-10.4	-1.05	8.15	14.75	11.3	1.65
ch1:	9:50:18	-2.2	1.55	7.5	10.2	10.5	9.55	2.95	-6.35	-9.3	-1.1	11.75	19.8	19.2	14.75	11.55	11.4
ch1:	9:50:18	8.75	-0.05	-7.8	-8.95	-5.6	0	4.35	6.45	11.05	11.55	6	3.55	-0.5	-10.9	-9.75	3.45
ch1:	9:50:18	13.2	16.55	13.9	4.8	-2.9	-5.05	-4.9	-5.6	-11.6	-23.2	-37.65	-50.45	-56.95	-56.95	-52.75	-46.95
ch1:	9:50:18	-43.6	-41.55	-40.1	-43.8	-50.4	-53.85	-54.05	-52.4	-48.7	-44.1	-39.3	-35.9	-34.1	-30.65	-26.35	-27
ch1:	9:50:18	-30.85	-28.55	-19.05	-10.15	-8.05	-11.4	-16.5	-20.95	-28.2	-34.05	-33.4	-29	-19.95	-5.65	4.3	8.85
ch1:	9:50:18	10.5	5	-2.3	-8.05	-16	-19.25	-13.1	-7.35	-6.55	-5.4	0.05	8.2	15.65	21.8	27.15	24.9
ch1:	9:50:18	17.8	15.45	19.65	27.1	34.25	34.6	28.75	23.55	20.7	20.05	24.4	32.8	39.5	37.3	24.15	10.8
ch1:	9:50:18	10.25	21.75	34.25	34.85	25.55	19.45	16.45	6.25	-4.1	-4.35	6.05	19.9	29	29.75	21.3	4.2
ch1:	9:50:18	-6.2	-0.9	12.15	21.85	21.45	11.45	0.35	-4.6	-1.6	3.95	7.15	13.9	22	20.3	13.4	9.8
ch1:	9:50:18	6.85	3.05	1.05	2.8	7.2	10.95	12.2	10.75	10.05	11.3	12.05	8.9	-0.55	-15.25	-23.8	-17.6
ch1:	9:50:18	-3.2	10.9	22.8	28.55	25.4	14.65	-1.5	-17	-28.6	-40.3	-58.15	-74.5	-77.05	-64.95	-52.35	-47.05
ch1:	9:50:18	-46.1	-48.1	-54.75	-62.25	-68.5	-73.5	-73.7	-65.1	-51.3	-38.95	-28.65	-22.8	-27.35	-38.1	-47.6	-55.4
ch1:	9:50:18	-57.15	-48.9	-37	-28.45	-27.45	-33.8	-43.65	-55.2	-66.4	-68.4	-60.5	-52.95	-53.5	-59.25	-67.55	-72.85
ch1:	9:50:18	-70.75	-64.25	-59.8	-58.85	-59.2	-56.65	-49.8	-44.2	-45.25	-49.75	-52.05	-50.3	-45.7	-36.8	-24.6	-17.6
ch1:	9:50:18	-16.3	-13.75	-12.4	-17.2	-23	-25.8	-27.35	-25.95	-24.05	-21.75	-15.15	-7	-3.25	-0.1	1.85	1.7
ch1:	9:50:18	3.05	6	8.65	12.9	14.9	13.5	16.5	20.85	16.95	8.15	5.85	9.15	13.7	15.45	14.5	15.55
ch1:	9:50:21	16.65	16.95	24.35	27.85	18	4.45	-4.2	-8.6	-5.95	2.9	11.65	17.5	21.1	21.35	19.4	17.9
ch1:	9:50:21	14.3	8	7.1	10.55	9.85	8.55	10.3	12	15.85	25.55	30.55	21.85	5.45	-6.65	-6.35	4.9
ch1:	9:50:21	19.75	31.3	36.45	37.95	37.65	31.85	19.85	9.75	5.9	5.4	8.7	14.35	16.5	16.7	18.35	19.8
ch1:	9:50:21	23.4	26	21.6	13.7	7.3	5	9.1	17.3	24.3	26.15	20.05	9.7	-1.5	-9.4	-7.9	4.2
ch1:	9:50:21	17.3	23.8	21.7	11.1	-7.45	-26.4	-35.45	-26.45	-4.15	18.1	34	42.35	41.05	29.75	11.2	-5.25
ch1:	9:50:21	-8.95	-7.6	-11	-13.8	-11.5	-3.55	6.95	9.5	2.75	-6.4	-15.3	-15.5	-4.75	5.2	9.2	10.9
ch1:	9:50:21	10.5	9.85	7.9	2.8	-3	-8.8	-15.9	-22.3	-24.65	-22.35	-14.2	0.15	18.4	30.2	29.55	20.25
ch1:	9:50:21	6.55	-8.5	-14.35	-7	6.1	19	24.4	16.75	3.05	-5.9	-7.8	-2.6	4.95	10.35	16.25	21.95
ch1:	9:50:21	21.75	16.1	6.6	-7.05	-13.9	-8	2.75	10.4	10.95	2.9	-7	-13.3	-14	-12.15	-9	-3.6
ch1:	9:50:21	0.5	1.5	3.55	5.9	5.85	6.05	6.05	5.35	4.2	-1.75	-11.8	-16.05	-6.65	13.65	29.05	26.65
ch1:	9:50:21	10.55	-9.45	-25.8	-29.5	-19.45	-4.75	7.55	11.45	5.1	-4	-6.65	-1.75	5.75	8	5.1	-0.8
ch1:	9:50:21	-6.8	-9.4	-9.55	-9.85	-7.8	-6.7	-10.4	-11.6	-4.1	6.85	9.6	-0.9	-13.15	-12.5	-1.85	8.55
ch1:	9:50:21	14.75	17.6	20.45	22.65	17.65	4.8	-8.1	-16.55	-19.95	-21	-22.7	-26.05	-27.95	-26.9	-25.4	-27.8
ch1:	9:50:21	-32.8	-39.4	-43.75	-41.7	-34.55	-27	-19.6	-14.75	-12.35	-8.8	-6.55	-9	-15.8	-23.85	-25.5	-20.45
ch1:	9:50:21	-14.4	-9.5	-8.9	-8.35	1.7	11.25	8.4	1.5	-4.15	-13	-21.45	-22.75	-16.9	-10.8	-7.45	-7.15
ch1:	9:50:21	-7.65	-2.55	8.95	17.1	21.2	18.65	2.45	-13.05	-9.7	2.55	10.55	15.95	19.65	19.95	15.25	5.3
ch1:	9:50:21	-7.8	-15.1	-8.65	6.35	17.95	23.2	24.2	19.9	11.55	1.9	-7.35	-12.6	-13.85	-18.8	-22	-13
ch1:	9:50:21	4.9	20.45	30.15	33.15	27.85	16.25	1.95	-11.55	-21.65	-26.35	-24.9	-17.9	-11.1	-11.75	-18.25	-20.3
ch1:	9:50:21	-16.1	-10.35	-4.4	0.65	3.35	6.15	7.7	3.8	-2.1	-5.5	-8.6	-13.95	-17.05	-12.2	1.6	15.4
ch1:	9:50:21	22.15	23.55	23	18.6	9.25	-2	-12	-18.4	-20.55	-19.35	-21.05	-26.6	-27.65	-22.8	-20.6	-23.15
ch1:	9:50:21	-28.7	-33.65	-30.3	-19.1	-11	-6.25	-1.15	1.9	-0.95	-11.65	-25.45	-32.6	-27.05	-13.25	-1.35	3
ch1:	9:50:21	4.9	1.2	-10.9	-19.4	-17.75	-11.65	-2.9	7.45	15.35	14.65	-0.15	-21.7	-35.3	-36.2	-23.75	-1.45
ch1:	9:50:21	20.3	35.6	41.55	36.15	23.95	8.9	-7	-16.7	-14.95	-4.2	7.1	6.95	-3.55	-8.7	-3.25	2.35
ch1:	9:50:21	7.8	17.55	22.5	18.2	13.25	11.1	8.8	9.45	13.9	18.25	19.2	19.05	17.15	10.35	2.55	2.55
ch1:	9:50:24	33	28.6	15.4	-1.4	-14.25	-22.45	-22	-15.9	-17.05	-26.75	-36.45	-42.95	-42.5	-34.6	-25.45	-18.45
ch1:	9:50:24	-16.85	-18.95	-19.45	-25.45	-40.6	-52.5	-56.05	-57.1	-58.25	-58.65	-55.45	-52.7	-51	-44	-31.25	-22.2
